file,block,n_tokens,speaker,source,translation
dom2Mary_S03.mes,0,43,[선택지],<02DC><0001><0011><0003><0000><0000><0000><0000><0006><000A><0004><0000><0000><0001><0018><000D><0002><0002><0000><0000><002A><0000><0000><0000><0000><0000><000E><000B><FFFF><0000><0000><0000><0000><001C><000E><0002>(……ん?)<485C>,
dom2Mary_S03.mes,1,26,주인공,(マリーさんだ……<6E5C>険しい顔でなにやってんだろ?)<485C>,
dom2Mary_S03.mes,2,20,주인공,(誰かの後を<6E5C>つけてるようだけど……)<485C>,
dom2Mary_S03.mes,3,4,UNKNOWN_44,バウ!<485C>,
dom2Mary_S03.mes,4,2,Mary,!<485C>,
dom2Mary_S03.mes,5,15,Mary,<이름:3131>君……なにをやってるの?<485C>,
dom2Mary_S03.mes,6,35,주인공,え、いや、べつに……<6E5C>マリーさんこそ、<6E5C>怖い顔してどうしたんですか?<485C>,
dom2Mary_S03.mes,7,32,Mary,新しい仕事よ.<6E5C>悪いけど、今はあなたの相手を<6E5C>してる暇はないわ<485C>,
dom2Mary_S03.mes,8,5,Mary,じゃあね<485C>,
dom2Mary_S03.mes,9,12,주인공,え、あ……行っちゃった<485C>,
dom2Mary_S03.mes,10,47,주인공,(マリーさん、怒ってるっていう<6E5C>より、緊張してるように見えたな.<6E5C>……だいじょうぶなのかな)<485C>,
dom2Mary_S03.mes,11,7,주인공,(……あ!)<485C>,
dom2Mary_S03.mes,12,16,주인공,(マリーさん……また尾行かな)<485C>,
dom2Mary_S03.mes,13,20,주인공,(今日はアントン、<6E5C>いないみたいだな)<485C>,
dom2Mary_S03.mes,14,19,주인공,(よし、ちょっと後をつけてみるか<6E5C>)<485C>,
dom2Mary_S03.mes,15,33,주인공,(どこまで行くんだろ.こっちって<6E5C>清<C706>大学のあるほうだよな……)<485C>,
dom2Mary_S03.mes,16,5,[효과음/내레이션],ガブッ!<485C>,
dom2Mary_S03.mes,17,3,주인공,!!<485C>,
dom2Mary_S03.mes,18,17,주인공,(ア、アントン!い、いつの間に)<485C>,
dom2Mary_S03.mes,19,6,UNKNOWN_44,グルル……<485C>,
dom2Mary_S03.mes,20,39,주인공,わ、わかった、おとなしく帰るから<6E5C>!……マリーさんには内緒に<6E5C>しといてくれよ<485C>,
dom2Mary_S03.mes,21,3,UNKNOWN_44,ワン<485C>,
dom2Mary_S03.mes,22,7,[효과음/내레이션],タタタタタッ<485C>,
dom2Mary_S03.mes,23,9,주인공,(行っちゃった)<485C>,
dom2Mary_S03.mes,24,32,주인공,(マリーさんも見失っちゃったし、<6E5C>今日はおとなしく帰るか……)<485C>,
dom2Mary_S04.mes,0,48,[선택지],<03F0><0001><0011><0006><0000><0000><0000><0000><0006><000A><0003><0000><0000><0001><000F><0000><0000><0000><0000><0000><002A><0000><0000><0000><0000><0000><0010><0009><0000><0000><0000><0000><0000><0024><0018><FFFF>♪カランコロンカラ~ン<485C>,
dom2Mary_S04.mes,1,15,주인공,あ……こんにちは、マリーさん<485C>,
dom2Mary_S04.mes,2,7,Mary,H<070C>、<이름:3131>君<485C>,
dom2Mary_S04.mes,3,8,UNKNOWN_1e,あ、<이름:3232>クン!<485C>,
dom2Mary_S04.mes,4,9,주인공,キサラじゃないか<485C>,
dom2Mary_S04.mes,5,6,Mary,お友だち?<485C>,
dom2Mary_S04.mes,6,16,주인공,あ、はい.友だちっていうか……<485C>,
dom2Mary_S04.mes,7,11,Kisarah,<이름:3232>クン、その人は?<485C>,
dom2Mary_S04.mes,8,10,주인공,こちらはマリーさん<485C>,
dom2Mary_S04.mes,9,20,Mary,<이름:3131>君にはいろいろ<6E5C>お世話になってるわ<485C>,
dom2Mary_S04.mes,10,12,Kisarah,いろいろ、お世話……?<485C>,
dom2Mary_S04.mes,11,8,Mary,そう、いろいろ<485C>,
dom2Mary_S04.mes,12,16,주인공,(な、なんだ、この緊迫感は?)<485C>,
dom2Mary_S04.mes,13,24,Mary,……フフ、かわいいお友だちで<6E5C>うらやましいわね<485C>,
dom2Mary_S04.mes,14,16,Mary,それじゃ、私はこれで失礼するわ<485C>,
dom2Mary_S04.mes,15,8,Kisarah,あ、ちょっと!<485C>,
dom2Mary_S04.mes,16,18,Kisarah,もう、<이름:3232>クン!<6E5C>なんなのあの人!<485C>,
dom2Mary_S04.mes,17,17,주인공,いや、なにって言われてもなぁ……<485C>,
dom2Mary_S04.mes,18,26,주인공,(僕にもよくわからないんだよな、<6E5C>マリーさんって)<485C>,
dom2Mary_S04.mes,19,12,[효과음/내레이션],♪カランコロンカラ~ン<485C>,
dom2Mary_S04.mes,20,11,주인공,(マリーさんだ……)<485C>,
dom2Mary_S04.mes,21,14,주인공,あの、となり、いいですか?<485C>,
dom2Mary_S04.mes,22,12,Mary,……H<070C>、空いてるわよ<485C>,
dom2Mary_S04.mes,23,12,주인공,なんだか元気ないですね<485C>,
dom2Mary_S04.mes,24,19,Mary,そう?<6E5C>ちょっと考え事をしてただけよ<485C>,
dom2Mary_S04.mes,25,28,주인공,(……じっとカクテルを見つめて、<6E5C>なに考えてたんだろ)<485C>,
dom2Mary_S04.mes,26,32,주인공,そ、そういえば、マリーさんって<6E5C>いつも同じカクテル飲んでますね<485C>,
dom2Mary_S04.mes,27,8,Mary,よく見てるわね<485C>,
dom2Mary_S04.mes,28,27,주인공,あ、いや、きれいなブルーの<6E5C>カクテルだから、印象的で<485C>,
dom2Mary_S04.mes,29,7,Mary,きれい……か<485C>,
dom2Mary_S04.mes,30,24,Mary,そうね、思い出なら、<6E5C>きれいに笑えるでしょうね<485C>,
dom2Mary_S04.mes,31,3,주인공,え?<485C>,
dom2Mary_S04.mes,32,10,Mary,……なんでもないわ<485C>,
dom2Mary_S04.mes,33,23,주인공,(なんかまずいこと<6E5C>閉いちゃったのかな……)<485C>,
dom2Mary_S05.mes,0,16,주인공,(さて、と.なにして遊ぶかな)<485C>,
dom2Mary_S05.mes,1,23,주인공,あれ、マリーさんじゃないですか.<6E5C>アントンも<485C>,
dom2Mary_S05.mes,2,4,UNKNOWN_44,ワン!<485C>,
dom2Mary_S05.mes,3,9,Mary,あなたも息抜き?<485C>,
dom2Mary_S05.mes,4,17,주인공,そんなところです.マリーさんも?<485C>,
dom2Mary_S05.mes,5,9,Mary,ええ.たまにはね<485C>,
dom2Mary_S05.mes,6,21,Mary,どう、私と野球ゲームで<6E5C>勝負してみない?<485C>,
dom2Mary_S05.mes,7,21,주인공,いいですけど……僕、<6E5C>けっこう強いですよ<485C>,
dom2Mary_S05.mes,8,14,Mary,私も、負けるつもりはないわ<485C>,
dom2Mary_S05.mes,9,13,주인공,わかりました!勝負です!<485C>,
dom2Mary_S05.mes,10,6,UNKNOWN_44,ワンワン!<485C>,
dom2Mary_S05.mes,11,24,주인공,(それからしばらく、<6E5C>僕らはゲームを楽しんだ)<485C>,
dom2Mary_S05.mes,12,18,주인공,3対3の引き分けか…….やりますね<485C>,
dom2Mary_S05.mes,13,15,Mary,あなたこそ、なかなかのものよ<485C>,
dom2Mary_S05.mes,14,14,주인공,この決着は、またいつか必ず<485C>,
dom2Mary_S05.mes,15,34,Mary,私のライバルになるつもりね.<6E5C>いいわ、いつでも挑戦を<6E5C>受けてあげる<485C>,
dom2Mary_S05.mes,16,4,UNKNOWN_44,ワン!<485C>,
dom2Mary_S06.mes,0,12,[효과음/내레이션],♪カランコロンカラ~ン<485C>,
dom2Mary_S06.mes,1,14,Shizuku,いらっしゃいませ、<이름:3131>くん<485C>,
dom2Mary_S06.mes,2,15,주인공,巳沢さん、いつものやつ頼むよ<485C>,
dom2Mary_S06.mes,3,8,Shizuku,うん、わかった<485C>,
dom2Mary_S06.mes,4,3,UNKNOWN_1e,H<070C><485C>,
dom2Mary_S06.mes,5,4,주인공,あ……<485C>,
dom2Mary_S06.mes,6,15,주인공,マリーさん.おひとりですか?<485C>,
dom2Mary_S06.mes,7,25,Mary,見ての通りよ.<6E5C>誰も誘ってくれない、寂しい女なの<485C>,
dom2Mary_S06.mes,8,16,주인공,マリーさん、モテそうなのになぁ<485C>,
dom2Mary_S06.mes,9,23,Mary,あら、ありがとう.<6E5C>でも、現実はこんなものよ<485C>,
dom2Mary_S06.mes,10,20,주인공,すごく理想が高いんじゃ<6E5C>ないんですか?<485C>,
dom2Mary_S06.mes,11,16,Mary,……弱い男は嫌いね.優柔不断も<485C>,
dom2Mary_S06.mes,12,25,주인공,強くて決断力がある人が好き……<6E5C>ってことですか?<485C>,
dom2Mary_S06.mes,13,14,Mary,そうね、少なくとも私よりは<485C>,
dom2Mary_S06.mes,14,28,주인공,(それって、けっこうムチャな<6E5C>注文じゃないのかな……)<485C>,
dom2Mary_S06.mes,15,12,[효과음/내레이션],♪カランコロンカラ~ン<485C>,
dom2Mary_S06.mes,16,7,King,いらっしゃい<485C>,
dom2Mary_S06.mes,17,9,주인공,ども、キングさん<485C>,
dom2Mary_S06.mes,18,18,Mary,……あら、<6E5C><이름:3131>君も飲みに来たの?<485C>,
dom2Mary_S06.mes,19,3,주인공,はい<485C>,
dom2Mary_S06.mes,20,12,King,ゆっくりしていってくれ<485C>,
dom2Mary_S06.mes,21,17,King,それで、マリー.今度の仕事は……<485C>,
dom2Mary_S06.mes,22,17,Mary,ええ、少しやっかいなものになるわ<485C>,
dom2Mary_S06.mes,23,6,King,そうか……<485C>,
dom2Mary_S06.mes,24,51,주인공,(なんだろ、短い会話なのに、すご<6E5C>く深いところまで理解し合ってるよ<6E5C>うな……特別な絆を感じる……?)<485C>,
dom2Mary_S06.mes,25,27,주인공,あ、あの、おふたりって、<6E5C>どういった関係なんですか?<485C>,
dom2Mary_S06.mes,26,13,Mary,……戦友、ってとこかしら<485C>,
dom2Mary_S06.mes,27,22,King,そうだな.<6E5C>腐れ縁とも言うかもしれないけど<485C>,
dom2Mary_S06.mes,28,6,Mary,たしかにね<485C>,
dom2Mary_S06.mes,29,35,주인공,(やっぱり、<6E5C>ふたりだけにしかわからない、<6E5C>特別な関係なんだろうな)<485C>,
dom2Mary_S07.mes,0,4,Mary,<이름:3131>君<485C>,
dom2Mary_S07.mes,1,11,주인공,え……あ、マリーさん<485C>,
dom2Mary_S07.mes,2,9,Mary,探したわ、<이름:3131>君<485C>,
dom2Mary_S07.mes,3,9,주인공,僕を……ですか?<485C>,
dom2Mary_S07.mes,4,19,Mary,ええ.<6E5C>あなたに閉きたいことがあるの<485C>,
dom2Mary_S07.mes,5,7,주인공,なんですか?<485C>,
dom2Mary_S07.mes,6,24,Mary,……最近、あなたの周りで<6E5C>おかしなことはない?<485C>,
dom2Mary_S07.mes,7,8,주인공,おかしなこと?<485C>,
dom2Mary_S07.mes,8,15,Mary,そう……例えば、大学内でとか<485C>,
dom2Mary_S07.mes,9,36,주인공,大学……は、<6E5C>今夏休みで全然行ってないから、<6E5C>ちょっとわからないですね<485C>,
dom2Mary_S07.mes,10,31,Mary,そう.それならいいの.<6E5C>ごめんなさい、<6E5C>おかしなことを閉いて<485C>,
dom2Mary_S07.mes,11,12,주인공,なにかあったんですか?<485C>,
dom2Mary_S07.mes,12,33,주인공,お仕事に関係することで、<6E5C>また危険なことに<6E5C>巻き込まれてたり……<485C>,
dom2Mary_S07.mes,13,35,Mary,問題ないわ.<6E5C>ありがとう、心配してくれて.<6E5C>それじゃ、私は失礼するわ<485C>,
dom2Mary_S07.mes,14,20,주인공,(なんだったんだろう……<6E5C>気になるな)<485C>,
dom2Mary_S07.mes,15,47,UNKNOWN_01,<0518><0001><0011><0003><0000><0000><0000><0000><0006><000A><0004><0000><0000><0001><0018><000D><0000><0001><0000><0000><002A><0000><0000><0000><0000><0000><000E><000B><FFFF><0000><0000><0000><0010><000C><0000><0000><0000><0000><0000><0018><000A><0044>ワンワン<485C>,
dom2Mary_S07.mes,16,8,주인공,やあ、アントン<485C>,
dom2Mary_S07.mes,17,7,Mary,H<070C>、<이름:3131>君<485C>,
dom2Mary_S07.mes,18,12,주인공,こんにちは、マリーさん<485C>,
dom2Mary_S07.mes,19,16,주인공,あの、こないだの話ですけど……<485C>,
dom2Mary_S07.mes,20,9,Mary,?<020A>なんのこと?<485C>,
dom2Mary_S07.mes,21,22,주인공,僕の周りでなにかおかしなことが<6E5C>ないかって<485C>,
dom2Mary_S07.mes,22,11,Mary,!<020A>なにかあったの?<485C>,
dom2Mary_S07.mes,23,33,주인공,い、いえ、そういうわけじゃない<6E5C>ですけど、ずっと気になってて……<485C>,
dom2Mary_S07.mes,24,30,Mary,……O<051C>、少しだけ、<6E5C>今言える範囲のことを<6E5C>教えてあげるわ<485C>,
dom2Mary_S07.mes,25,17,Mary,私が今調べているのは、清<C706>大学よ<485C>,
dom2Mary_S07.mes,26,8,주인공,うちの学校!?<485C>,
dom2Mary_S07.mes,27,37,Mary,ええ.学校を揺るがす事態に<6E5C>発展しかねないことが、<6E5C>行われようとしてるわ<485C>,
dom2Mary_S07.mes,28,13,주인공,な、なんですか、それって<485C>,
dom2Mary_S07.mes,29,37,Mary,それは言えない.<6E5C>まだ確証はないし、あなたが首を<6E5C>突っ込むことじゃないわ<485C>,
dom2Mary_S07.mes,30,3,주인공,……<485C>,
dom2Mary_S07.mes,31,38,Mary,あなたは、<6E5C>今までどおり生活していればいい.<6E5C>なにも閉かず、言わず、考えず<485C>,
dom2Mary_S07.mes,32,15,Mary,そうすれば、平和に生きられる<485C>,
dom2Mary_S07.mes,33,7,주인공,で、でも……<485C>,
dom2Mary_S07.mes,34,32,주인공,(そんなこと閉いて、<6E5C>今さら知らんふりなんて<6E5C>できないよ……)<485C>,
dom2Mary_S07.mes,35,28,Mary,いいわね、口外しないで.<6E5C>それから、首も突っ込まないで<485C>,
dom2Mary_S07.mes,36,10,Mary,行くわよ、アントン<485C>,
dom2Mary_S07.mes,37,4,UNKNOWN_44,ワン!<485C>,
dom2Mary_S07.mes,38,3,주인공,……<485C>,
dom2Mary_X01.mes,0,19,Hotaru,ふたりでお散歩なんて、<6E5C>久しぶりだね<485C>,
dom2Mary_X01.mes,1,17,주인공,そうだな.いつ以来になるのかなぁ<485C>,
dom2Mary_X01.mes,2,20,Hotaru,もう思い出せないくらい、<6E5C>ずっと前だよ<485C>,
dom2Mary_X01.mes,3,39,주인공,もうほたるも高校生だもんな.<6E5C>そうそういっしょに散歩って<6E5C>わけにもいかないか<485C>,
dom2Mary_X01.mes,4,31,Hotaru,そんなことない.<6E5C>私も、お兄ちゃんといっぱい<6E5C>お散歩したいよ<485C>,
dom2Mary_X01.mes,5,15,주인공,そっか、それじゃまた行こうな<485C>,
dom2Mary_X01.mes,6,4,Hotaru,うん!<485C>,
dom2Mary_X01.mes,7,3,[효과음/내레이션],サッ<485C>,
dom2Mary_X01.mes,8,3,주인공,ん?<485C>,
dom2Mary_X01.mes,9,4,[효과음/내레이션],ササッ<485C>,
dom2Mary_X01.mes,10,20,주인공,(な、なんだ?<6E5C>背後に人の気配が……)<485C>,
dom2Mary_X01.mes,11,5,[효과음/내레이션],ドンッ!<485C>,
dom2Mary_X01.mes,12,5,주인공,いてっ!<485C>,
dom2Mary_X01.mes,13,10,[효과음/내레이션],タッタッタッタ……<485C>,
dom2Mary_X01.mes,14,14,Hotaru,お兄ちゃん!だいじょうぶ?<485C>,
dom2Mary_X01.mes,15,39,주인공,な、なんだよ.ぶつかっといて<6E5C>ひと言もないなんて、<6E5C>まったく……ん?うわ!!<485C>,
dom2Mary_X01.mes,16,20,Hotaru,お、お兄ちゃん!<6E5C>背中、血が出てるよ!<485C>,
dom2Mary_X01.mes,17,11,주인공,い、いや、これは……<485C>,
dom2Mary_X01.mes,18,21,주인공,(血……じゃない.<6E5C>ペンキかなにかか?)<485C>,
dom2Mary_X01.mes,19,14,Hotaru,痛くない?ひとりで立てる?<485C>,
dom2Mary_X01.mes,20,35,주인공,うん、だいじょうぶ.<6E5C>ぶつかった拍子にペンキを<6E5C>つけられただけだから<485C>,
dom2Mary_X01.mes,21,14,Hotaru,もう!ひどいイタズラだね!<485C>,
dom2Mary_X01.mes,22,15,주인공,いたずら……か.どうだろうな<485C>,
dom2Mary_X01.mes,23,7,Hotaru,お兄ちゃん?<485C>,
dom2Mary_X01.mes,24,32,주인공,ん?ああ、なんでもない.<6E5C>帰ろうか.<6E5C>このままじゃ気持ち悪いし<485C>,
dom2Mary_X01.mes,25,7,[효과음/내레이션],♪ピンポーン<485C>,
dom2Mary_X01.mes,26,4,[효과음/내레이션],ガチャ<485C>,
dom2Mary_X01.mes,27,6,Shizuku,こんにちは<485C>,
dom2Mary_X01.mes,28,28,주인공,巳沢さん.どうしたの、<6E5C>今日ってなにか約束してたっけ?<485C>,
dom2Mary_X01.mes,29,10,Shizuku,ううん、してないよ<485C>,
dom2Mary_X01.mes,30,52,Shizuku,学校の図書館でレポートを<6E5C>やろうと思うんだけど、<485C><이름:3131>くんもいっしょに<6E5C>どうかなと思って、誘いにきたの<485C>,
dom2Mary_X01.mes,31,27,주인공,あ、そうだ……レポート<6E5C>しなくちゃいけないんだったね<485C>,
dom2Mary_X01.mes,32,11,주인공,わかった、僕も行くよ<485C>,
dom2Mary_X01.mes,33,13,Shizuku,よかった!じゃあ行こうか<485C>,
dom2Mary_X01.mes,34,3,주인공,うん<485C>,
dom2Mary_X01.mes,35,23,Shizuku,<이름:3131>くんのほうは、<6E5C>レポートの進み具合どう?<485C>,
dom2Mary_X01.mes,36,6,주인공,うーん……<485C>,
dom2Mary_X01.mes,37,33,Shizuku,そっかそっか.<6E5C>なんだか<이름:3131>くんの顔を見てると、<6E5C>安心しちゃうね<485C>,
dom2Mary_X01.mes,38,19,주인공,どういう意味だよ.<6E5C>ひどいな巳沢さん<485C>,
dom2Mary_X01.mes,39,36,Shizuku,フフ、私もあんまり進んでないから<6E5C>、ちょっとうれしかったの……あれ<6E5C>?<485C>,
dom2Mary_X01.mes,40,13,주인공,どうしたの?あ……あれは<485C>,
dom2Mary_X01.mes,41,7,주인공,マリーさんだ<485C>,
dom2Mary_X01.mes,42,12,Shizuku,なにやってるのかしら?<485C>,
dom2Mary_X01.mes,43,25,주인공,(マリーさん……また危ない<6E5C>仕事をしてるのかな)<485C>,
dom2Mary_X01.mes,44,9,Shizuku,あ、行っちゃった<485C>,
dom2Mary_X01.mes,45,8,주인공,マリーさん……<485C>,
dom2Mary_X01.mes,46,31,주인공,(気になる……追いかけたいけど、<6E5C>巳沢さんに何て言おう……)<485C>,
dom2Mary_X01.mes,47,14,[선택지],急用ができたお腹が痛くなった,
dom2Mary_X01.mes,48,33,주인공,ごめん、巳沢さん!<6E5C>僕、ちょっと急用を思い出したから<6E5C>、行くね!<485C>,
dom2Mary_X01.mes,49,15,Shizuku,え?<이름:3131>くん、レポートは!?<485C>,
dom2Mary_X01.mes,50,14,주인공,なんとかするよ!それじゃ!<485C>,
dom2Mary_X01.mes,51,8,[효과음/내레이션],タッタッタ……<485C>,
dom2Mary_X01.mes,52,16,주인공,ハァ、ハァ……やっと追いついた<485C>,
dom2Mary_X01.mes,53,16,Mary,<이름:3131>君、なにをしてるのかしら?<485C>,
dom2Mary_X01.mes,54,11,주인공,あ、見つかった……!<485C>,
dom2Mary_X01.mes,55,40,Mary,気配も消さないで、ドタドタ追い<6E5C>かけてきたら、アントンじゃ<6E5C>なくても気づくわよ<485C>,
